"114020524","2024-12-18T11:34:19+0300","Junior",false,"https://hh.ru/vacancy/114020524"
"114964698",2024-12-27T16:32:44+0300,"-",false,"https://hh.ru/vacancy/114964698"
"114967969",2024-12-27T23:34:08+0300,"-",false,"https://hh.ru/vacancy/114967969"
